sample_dir,prompt_label,prompt_tokens,layer,kind,shape,dtype,nbytes,n_features,n_samples,components_90,components_95,components_99,top1_variance,top4_variance,explained_variance_ratio
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,8,key,1x8x1559x64,float16,1596416,64,12472,36,46,59,0.14581747353076935,0.45094478130340576,"[0.14581747353076935, 0.11458694189786911, 0.09702732414007187, 0.09351305663585663, 0.06019119173288345, 0.04972222447395325, 0.03605690598487854, 0.02889527566730976, 0.02782723307609558, 0.014509262517094612, 0.01367585826665163, 0.013091346248984337, 0.012498993426561356, 0.012191683053970337, 0.010484865866601467, 0.010007662698626518, 0.009846885688602924, 0.009706770069897175, 0.009347154758870602, 0.00917216669768095, 0.009146653115749359, 0.009086542762815952, 0.009074905887246132, 0.008982687257230282, 0.008858336135745049, 0.008716964162886143, 0.007926752790808678, 0.007645758800208569, 0.007160741835832596, 0.00691353902220726, 0.006866816896945238, 0.006800977047532797, 0.0064467634074389935, 0.006312730722129345, 0.006253499537706375, 0.006157682277262211, 0.005963393487036228, 0.0057068788446486, 0.0055135139264166355, 0.005272340029478073, 0.005050756502896547, 0.005026944912970066, 0.004913668613880873, 0.004640428349375725, 0.004289235919713974, 0.00418819347396493, 0.004171266220510006, 0.003972390666604042, 0.003898652968928218, 0.0037423286121338606, 0.0034363132435828447, 0.0033385446295142174, 0.0033197340089827776, 0.002907864283770323, 0.0028371403459459543, 0.002557547762989998, 0.0022941911593079567, 0.0021736768539994955, 0.0020830617286264896, 0.0019981348887085915, 0.0018368939636275172, 0.0015892934752628207, 0.0015021966537460685, 0.0012538860319182277]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,8,value,1x8x1559x64,float16,1596416,64,12472,42,51,61,0.11100265383720398,0.32523372769355774,"[0.11100265383720398, 0.08364444971084595, 0.07033442705869675, 0.060252197086811066, 0.04551153630018234, 0.03891177475452423, 0.0315546877682209, 0.028893040493130684, 0.02679114229977131, 0.023449892178177834, 0.02107146382331848, 0.020081285387277603, 0.0194146316498518, 0.019076868891716003, 0.018179066479206085, 0.017274830490350723, 0.015096921473741531, 0.0147858876734972, 0.014531365595757961, 0.013590175658464432, 0.01331501267850399, 0.012552122585475445, 0.01224476471543312, 0.012082980014383793, 0.01164888497442007, 0.011062531732022762, 0.010414637625217438, 0.009926228784024715, 0.009690898470580578, 0.00936112180352211, 0.009211929515004158, 0.009005499072372913, 0.008904526941478252, 0.00843434501439333, 0.008367577567696571, 0.008232862688601017, 0.007804362569004297, 0.0074506341479718685, 0.007261632476001978, 0.006965603679418564, 0.00674565089866519, 0.006611488293856382, 0.0064438325352966785, 0.006164922378957272, 0.005864657461643219, 0.005558993201702833, 0.005502380896359682, 0.005387051496654749, 0.00520019605755806, 0.005087361205369234, 0.0048825703561306, 0.004698962904512882, 0.004600939340889454, 0.00442774873226881, 0.004211369901895523, 0.004093905910849571, 0.00396331399679184, 0.003881628392264247, 0.003597475588321686, 0.0034863625187426805, 0.003341141389682889, 0.0031719105318188667, 0.0029534355271607637, 0.0027362455148249865]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,9,key,1x8x1559x64,float16,1596416,64,12472,31,39,55,0.19136545062065125,0.5045168995857239,"[0.19136545062065125, 0.11589323729276657, 0.09936122596263885, 0.097897008061409, 0.06898893415927887, 0.05061299726366997, 0.02971339225769043, 0.01802428625524044, 0.017369870096445084, 0.016369793564081192, 0.01587878353893757, 0.012667513452470303, 0.01239977777004242, 0.011262787505984306, 0.011146116070449352, 0.010896619409322739, 0.01084152702242136, 0.010591193102300167, 0.010542522184550762, 0.010070194490253925, 0.009152387268841267, 0.008912420831620693, 0.0084298774600029, 0.00802294909954071, 0.007974406704306602, 0.007501309271901846, 0.006974234711378813, 0.006934415549039841, 0.006805424578487873, 0.006768393330276012, 0.0065285032615065575, 0.006449786014854908, 0.006440211087465286, 0.0054396758787333965, 0.005369967315346003, 0.005341485608369112, 0.00531506584957242, 0.005298135336488485, 0.005294063128530979, 0.004310182761400938, 0.003955435007810593, 0.003797545563429594, 0.003221425460651517, 0.0030625476501882076, 0.0026379504706710577, 0.002579721389338374, 0.002384129213169217, 0.0022609010338783264, 0.0021771902684122324, 0.002067839028313756, 0.0017921773251146078, 0.0015969116939231753, 0.0015289884759113193, 0.0014129352057352662, 0.0013652928173542023, 0.0012334644561633468, 0.0011851978488266468, 0.0011516516096889973, 0.0011384155368432403, 0.0009437128901481628, 0.0009252010495401919, 0.0009177725878544152, 0.0007986362325027585, 0.0007088508573360741]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,9,value,1x8x1559x64,float16,1596416,64,12472,44,52,62,0.08030861616134644,0.24370995163917542,"[0.08030861616134644, 0.058232225477695465, 0.05644809082150459, 0.048721037805080414, 0.04248419031500816, 0.039705533534288406, 0.03540292754769325, 0.03434720262885094, 0.03185991942882538, 0.02893535979092121, 0.028040491044521332, 0.0259444247931242, 0.021587098017334938, 0.021279340609908104, 0.020131699740886688, 0.01952257938683033, 0.01881161518394947, 0.017469558864831924, 0.016781099140644073, 0.016047386452555656, 0.01534130796790123, 0.014654498547315598, 0.014072841964662075, 0.01352666039019823, 0.01301659271121025, 0.012681114487349987, 0.012332983314990997, 0.011466418392956257, 0.011243989691138268, 0.010818876326084137, 0.01044921949505806, 0.009858780540525913, 0.00962050724774599, 0.009026758372783661, 0.008877209387719631, 0.008660790510475636, 0.008295637555420399, 0.007982298731803894, 0.00784281175583601, 0.0073603237979114056, 0.006999213248491287, 0.006951577961444855, 0.006752506364136934, 0.006531658582389355, 0.006239587906748056, 0.006076487246900797, 0.00593426451086998, 0.005730970297008753, 0.00552265252918005, 0.005483174696564674, 0.0051755523309111595, 0.00498806731775403, 0.004929356276988983, 0.004866736475378275, 0.0045352173037827015, 0.004506750963628292, 0.004316152073442936, 0.004060563165694475, 0.0038315351121127605, 0.0036808631848543882, 0.0036200140602886677, 0.0034988990519195795, 0.0034729132894426584, 0.0031052688136696815]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,10,key,1x8x1559x64,float16,1596416,64,12472,39,49,59,0.12608498334884644,0.4448108673095703,"[0.12608498334884644, 0.12329892069101334, 0.10316484421491623, 0.09226212650537491, 0.06815846264362335, 0.046354394406080246, 0.027973433956503868, 0.02704860270023346, 0.0262578334659338, 0.016626110300421715, 0.015657661482691765, 0.014285370707511902, 0.01185106486082077, 0.011047941632568836, 0.010321897454559803, 0.009783543646335602, 0.009668680839240551, 0.00952782854437828, 0.009402194991707802, 0.009167009964585304, 0.00891232118010521, 0.008446473628282547, 0.008320714347064495, 0.00825173407793045, 0.007823102176189423, 0.007810969837009907, 0.00760066881775856, 0.00754588795825839, 0.007469978183507919, 0.007406635209918022, 0.006815498694777489, 0.00658012367784977, 0.006546613294631243, 0.0064184474758803844, 0.006119449157267809, 0.005956361070275307, 0.005892620887607336, 0.005848845466971397, 0.005812010262161493, 0.0057856435887515545, 0.005662406794726849, 0.005505830980837345, 0.00510686868801713, 0.005020445212721825, 0.005012205336242914, 0.004925188142806292, 0.0047034090384840965, 0.004674489144235849, 0.004652684088796377, 0.004638854414224625, 0.004540329799056053, 0.004310987424105406, 0.0037700042594224215, 0.0036668896209448576, 0.0036150184459984303, 0.003258372191339731, 0.0031475515570491552, 0.002766139106824994, 0.0025005238130688667, 0.0023307849187403917, 0.002066649729385972, 0.0018242388032376766, 0.00162601750344038, 0.0013670120388269424]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,10,value,1x8x1559x64,float16,1596416,64,12472,45,53,62,0.05670496076345444,0.18682511150836945,"[0.05670496076345444, 0.04679011553525925, 0.04266214370727539, 0.04066789150238037, 0.03776414692401886, 0.03768356889486313, 0.034299932420253754, 0.032265130430459976, 0.03102303110063076, 0.028958164155483246, 0.027006380259990692, 0.025648588314652443, 0.024738261476159096, 0.023455264046788216, 0.022525256499648094, 0.021203860640525818, 0.020406574010849, 0.01956426538527012, 0.019074127078056335, 0.0186296459287405, 0.018239101395010948, 0.016606127843260765, 0.015511896461248398, 0.015325373038649559, 0.014779122546315193, 0.014645901508629322, 0.013625061139464378, 0.013100012205541134, 0.013021055608987808, 0.012597968801856041, 0.012120473198592663, 0.011484925635159016, 0.010974698700010777, 0.010684202425181866, 0.010355318896472454, 0.009886055253446102, 0.009811734780669212, 0.009551335126161575, 0.00908088032156229, 0.008909808471798897, 0.008540019392967224, 0.008456462994217873, 0.008128593675792217, 0.007992240600287914, 0.007549336180090904, 0.00735030323266983, 0.006801515351980925, 0.006753967609256506, 0.00627558771520853, 0.006203926634043455, 0.0060109226033091545, 0.00578829413279891, 0.0057261791080236435, 0.005238998681306839, 0.005151667632162571, 0.0049563441425561905, 0.004688736982643604, 0.004536112770438194, 0.004324132576584816, 0.0041590784676373005, 0.0037779908161610365, 0.0036832261830568314, 0.003353008534759283, 0.003171010175719857]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,11,key,1x8x1559x64,float16,1596416,64,12472,36,45,58,0.1979694962501526,0.5316088199615479,"[0.1979694962501526, 0.16155533492565155, 0.09762518852949142, 0.07445874810218811, 0.04384935274720192, 0.030153445899486542, 0.024249659851193428, 0.023564014583826065, 0.020960690453648567, 0.014856073074042797, 0.013577772304415703, 0.013067418709397316, 0.010401968844234943, 0.01023813895881176, 0.010211857035756111, 0.009947668761014938, 0.009716599248349667, 0.009223956614732742, 0.008864969946444035, 0.008534282445907593, 0.008490543812513351, 0.008104716427624226, 0.007938092574477196, 0.0074949064292013645, 0.007465131115168333, 0.0073918187990784645, 0.006856351159512997, 0.006726488936692476, 0.006619701161980629, 0.006551384460180998, 0.006358120124787092, 0.006257344968616962, 0.006193826906383038, 0.006083523388952017, 0.006029571872204542, 0.006009559612721205, 0.005604682955890894, 0.005586669780313969, 0.005404261406511068, 0.005390417296439409, 0.005258952267467976, 0.005232005380094051, 0.0051538958214223385, 0.005088471807539463, 0.004661861807107925, 0.004477033391594887, 0.004298734478652477, 0.00396202364936471, 0.0035671868827193975, 0.0033260423224419355, 0.003186197020113468, 0.003030413296073675, 0.0028771262150257826, 0.002640961902216077, 0.002547900890931487, 0.002281968481838703, 0.002070203423500061, 0.0019430761458352208, 0.0018626416567713022, 0.001569953397847712, 0.0014813399175181985, 0.001390586607158184, 0.0012905691983178258, 0.0012170603731647134]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,11,value,1x8x1559x64,float16,1596416,64,12472,46,54,62,0.07496698200702667,0.2100898027420044,"[0.07496698200702667, 0.050443824380636215, 0.044079653918743134, 0.04059934988617897, 0.035351477563381195, 0.03346416354179382, 0.030947687104344368, 0.030069293454289436, 0.028756158426404, 0.026639999821782112, 0.02531689777970314, 0.02387111261487007, 0.02243833802640438, 0.021960876882076263, 0.020768551155924797, 0.020027510821819305, 0.018765144050121307, 0.018359828740358353, 0.017753925174474716, 0.01735965721309185, 0.016227342188358307, 0.016014594584703445, 0.015620018355548382, 0.015554183162748814, 0.014685957692563534, 0.014588523656129837, 0.01335500180721283, 0.012959931045770645, 0.012875888496637344, 0.012553372420370579, 0.01183703076094389, 0.011666912585496902, 0.011493975296616554, 0.011201681569218636, 0.010656503029167652, 0.01051589660346508, 0.009847374632954597, 0.009734232909977436, 0.009647399187088013, 0.009159618057310581, 0.008651460520923138, 0.008581690490245819, 0.0082785002887249, 0.00808336678892374, 0.007956838235259056, 0.0074303410947322845, 0.007236005738377571, 0.00716342544183135, 0.006947711110115051, 0.006735287141054869, 0.006359859835356474, 0.006222579628229141, 0.0059463102370500565, 0.005751070566475391, 0.005441043991595507, 0.005261128768324852, 0.005178030580282211, 0.0050938185304403305, 0.0049455128610134125, 0.004463068675249815, 0.004266886971890926, 0.004090713337063789, 0.003947925288230181, 0.0038316159043461084]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,12,key,1x8x1559x64,float16,1596416,64,12472,36,46,58,0.1919829100370407,0.487131804227829,"[0.1919829100370407, 0.11989986896514893, 0.09334387630224228, 0.08190511912107468, 0.05325838923454285, 0.041213344782590866, 0.032330065965652466, 0.017433736473321915, 0.016564343124628067, 0.013922599144279957, 0.013528618961572647, 0.013102556578814983, 0.011339016258716583, 0.011248947121202946, 0.010958381928503513, 0.010748693719506264, 0.010534821078181267, 0.010309269651770592, 0.010230062529444695, 0.010131943970918655, 0.009758793748915195, 0.009733660146594048, 0.009375309571623802, 0.008907124400138855, 0.00888669304549694, 0.008641719818115234, 0.008591067045927048, 0.00849191378802061, 0.00792624056339264, 0.007406888995319605, 0.007140039466321468, 0.0068818642757833, 0.0068663861602544785, 0.006422532256692648, 0.005948963575065136, 0.005858641117811203, 0.005850154906511307, 0.005803355481475592, 0.0057831439189612865, 0.005660646595060825, 0.00535978190600872, 0.0049683027900755405, 0.004955692682415247, 0.004823429509997368, 0.004513105843216181, 0.004330186638981104, 0.004274765960872173, 0.004014553036540747, 0.0037843436002731323, 0.003592841560021043, 0.0034651646856218576, 0.00330993696115911, 0.0028639775700867176, 0.0027704406529664993, 0.0024638469330966473, 0.002412628149613738, 0.0022926770616322756, 0.0021346325520426035, 0.002042060950770974, 0.00192505051381886, 0.001699636923149228, 0.0014775937888771296, 0.0014028287259861827, 0.0012008443009108305]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,12,value,1x8x1559x64,float16,1596416,64,12472,45,53,62,0.09702309221029282,0.2607366740703583,"[0.09702309221029282, 0.06903889775276184, 0.05159211531281471, 0.04308255761861801, 0.03789311647415161, 0.03392886370420456, 0.030676912516355515, 0.027863094583153725, 0.025658464059233665, 0.024595221504569054, 0.02375582419335842, 0.02190469764173031, 0.02149605192244053, 0.01950986310839653, 0.01895221136510372, 0.018640315160155296, 0.01785522699356079, 0.01727796532213688, 0.016760701313614845, 0.015561256557703018, 0.015314558520913124, 0.01482636108994484, 0.01474028266966343, 0.014144843444228172, 0.013483734801411629, 0.012810674495995045, 0.012571421451866627, 0.012414739467203617, 0.01224556379020214, 0.011770869605243206, 0.011494378559291363, 0.010589287616312504, 0.010482865385711193, 0.01033924799412489, 0.010074539110064507, 0.009725296869874, 0.009434971958398819, 0.009062339551746845, 0.008781355805695057, 0.008639008738100529, 0.007889521308243275, 0.007760079577565193, 0.007629296276718378, 0.007437475956976414, 0.007029682397842407, 0.006847199983894825, 0.006613663397729397, 0.006395117379724979, 0.006275030318647623, 0.005949067417532206, 0.005879777949303389, 0.005684838630259037, 0.005434389226138592, 0.0051503670401871204, 0.005133482161909342, 0.0049529424868524075, 0.004749419167637825, 0.004445752594619989, 0.00429689371958375, 0.004078228026628494, 0.003883604658767581, 0.0037904533091932535, 0.003413410624489188, 0.003267450025305152]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,13,key,1x8x1559x64,float16,1596416,64,12472,37,46,58,0.17648229002952576,0.47817540168762207,"[0.17648229002952576, 0.13694864511489868, 0.1065845638513565, 0.05815989524126053, 0.048460640013217926, 0.040452372282743454, 0.026786306872963905, 0.020684266462922096, 0.020663641393184662, 0.019778436049818993, 0.019441889598965645, 0.015432230196893215, 0.012163866311311722, 0.01149112731218338, 0.010951386764645576, 0.010506369173526764, 0.010299931280314922, 0.009934608824551105, 0.00961085595190525, 0.00941604096442461, 0.00910829845815897, 0.0090322969481349, 0.0086812824010849, 0.008663204498589039, 0.008506796322762966, 0.008446148596704006, 0.007315332069993019, 0.007288259919732809, 0.0072075421921908855, 0.007073219865560532, 0.007026622071862221, 0.006812220439314842, 0.006728914566338062, 0.0064794025383889675, 0.006361218169331551, 0.0062661198899149895, 0.006258909124881029, 0.006195619236677885, 0.005970994476228952, 0.0058450885117053986, 0.005813364405184984, 0.005538633558899164, 0.00552113214507699, 0.005469789262861013, 0.004906366113573313, 0.004669436253607273, 0.004460582975298166, 0.0043054078705608845, 0.0039003847632557154, 0.003794545540586114, 0.0034632610622793436, 0.0033575657289475203, 0.003224659478291869, 0.0028672819025814533, 0.0026421514339745045, 0.0026113870553672314, 0.0024134379345923662, 0.0021626956295222044, 0.0021201330237090588, 0.0017406560946255922, 0.001526599400676787, 0.0014241357566788793, 0.0013226387090981007, 0.001226880238391459]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,13,value,1x8x1559x64,float16,1596416,64,12472,45,53,62,0.13370414078235626,0.2744850218296051,"[0.13370414078235626, 0.06114145740866661, 0.04180081561207771, 0.03783861920237541, 0.033888593316078186, 0.030354881659150124, 0.02878974750638008, 0.028262082487344742, 0.025161657482385635, 0.024931995198130608, 0.023545367643237114, 0.02273167297244072, 0.02224869281053543, 0.02098018117249012, 0.0202608834952116, 0.01925034448504448, 0.018723392859101295, 0.017484450712800026, 0.01603156514465809, 0.01572384499013424, 0.015135986730456352, 0.014382940717041492, 0.013948618434369564, 0.01349934097379446, 0.012873095460236073, 0.01249196007847786, 0.012302624993026257, 0.012052665464580059, 0.011685635894536972, 0.011354358866810799, 0.01112096942961216, 0.010918519459664822, 0.010366285219788551, 0.009889444336295128, 0.009791968390345573, 0.009405971504747868, 0.009190663695335388, 0.008987728506326675, 0.008472662419080734, 0.008188934996724129, 0.007790783885866404, 0.007508542854338884, 0.007416983135044575, 0.007096718996763229, 0.0068760039284825325, 0.006845196709036827, 0.006532592233270407, 0.006266763433814049, 0.00615650974214077, 0.005838046781718731, 0.00572025403380394, 0.005417861510068178, 0.005170744378119707, 0.005117830354720354, 0.00490950234234333, 0.004777318332344294, 0.004638733342289925, 0.00439878273755312, 0.004270626697689295, 0.004029525443911552, 0.003933207131922245, 0.003825512481853366, 0.003384924493730068, 0.003162298584356904]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,14,key,1x8x1559x64,float16,1596416,64,12472,37,48,60,0.13627144694328308,0.4439387917518616,"[0.13627144694328308, 0.12306522578001022, 0.09302019327878952, 0.09158191084861755, 0.06724315881729126, 0.05609947443008423, 0.04098875820636749, 0.028136055916547775, 0.027325719594955444, 0.01565675251185894, 0.014757227152585983, 0.012835292145609856, 0.012082940898835659, 0.011790581978857517, 0.010624857619404793, 0.009860730729997158, 0.009767696261405945, 0.009313439019024372, 0.008863434195518494, 0.008586941286921501, 0.00844601634889841, 0.008164114318788052, 0.00807814672589302, 0.008001025766134262, 0.00778955826535821, 0.007739504333585501, 0.007535442244261503, 0.0072938730008900166, 0.0065931775607168674, 0.006486900616437197, 0.006442495621740818, 0.0062209563329815865, 0.006095577962696552, 0.005706884432584047, 0.005515399854630232, 0.005489077884703875, 0.005274356342852116, 0.005192920099943876, 0.004988679196685553, 0.004773270338773727, 0.004648331552743912, 0.004573781043291092, 0.004535044077783823, 0.004309476353228092, 0.0041563683189451694, 0.004034521523863077, 0.004022577777504921, 0.00399210536852479, 0.003684096271172166, 0.0035246124025434256, 0.0033436741214245558, 0.003323589451611042, 0.0032615482341498137, 0.0031940070912241936, 0.0031858463771641254, 0.0031558505725115538, 0.0030322056263685226, 0.0030215042643249035, 0.002984563820064068, 0.002578055253252387, 0.0022807230707257986, 0.0020203981548547745, 0.0018158286111429334, 0.001622119452804327]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,14,value,1x8x1559x64,float16,1596416,64,12472,47,54,62,0.046724025160074234,0.16937515139579773,"[0.046724025160074234, 0.043950822204351425, 0.04002111032605171, 0.03867918998003006, 0.03453430160880089, 0.03157997131347656, 0.030256154015660286, 0.028812265023589134, 0.02754265069961548, 0.02704310230910778, 0.02571326307952404, 0.024596240371465683, 0.02393159084022045, 0.022946681827306747, 0.022762462496757507, 0.021795419976115227, 0.020831389352679253, 0.020047208294272423, 0.01928776130080223, 0.018809793516993523, 0.018502237275242805, 0.01794077642261982, 0.017285650596022606, 0.01653827354311943, 0.016154922544956207, 0.015659838914871216, 0.015067292377352715, 0.014395983889698982, 0.014231933280825615, 0.013618987053632736, 0.013193105347454548, 0.012819379568099976, 0.01228153146803379, 0.011946676298975945, 0.01162004005163908, 0.011359868571162224, 0.010919746942818165, 0.010305356234312057, 0.010243735276162624, 0.009896143339574337, 0.009420479647815228, 0.009141652844846249, 0.008972348645329475, 0.008556166663765907, 0.008460265584290028, 0.008214103057980537, 0.007883119396865368, 0.007592584006488323, 0.00719931535422802, 0.006850673351436853, 0.006750565953552723, 0.00669289892539382, 0.006463831290602684, 0.006261155940592289, 0.005927105899900198, 0.005526798311620951, 0.005325221922248602, 0.005229913163930178, 0.004877741448581219, 0.004716051742434502, 0.0044663469307124615, 0.0041245040483772755, 0.0039017577655613422, 0.0035984839778393507]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,15,key,1x8x1559x64,float16,1596416,64,12472,38,47,59,0.15708154439926147,0.46146857738494873,"[0.15708154439926147, 0.12819600105285645, 0.10256610065698624, 0.07362494617700577, 0.05448212847113609, 0.04103479161858559, 0.030332466587424278, 0.025981340557336807, 0.025061722844839096, 0.014498473145067692, 0.013874339871108532, 0.011109212413430214, 0.010546261444687843, 0.010349100455641747, 0.010264054872095585, 0.010182676836848259, 0.010093499906361103, 0.01008355338126421, 0.009838138706982136, 0.009708303958177567, 0.009648495353758335, 0.00922662578523159, 0.008973578922450542, 0.008966638706624508, 0.008710755035281181, 0.008044830523431301, 0.007981769740581512, 0.007668049540370703, 0.007638939190655947, 0.007500912994146347, 0.007356331218034029, 0.0073401350528001785, 0.007304195314645767, 0.007260461337864399, 0.007173779420554638, 0.006952932570129633, 0.006915402598679066, 0.006871843244880438, 0.006793220993131399, 0.006770578678697348, 0.006341161206364632, 0.005962028168141842, 0.005661521572619677, 0.005351460073143244, 0.005069619510322809, 0.005002676509320736, 0.004794269800186157, 0.004464838188141584, 0.004160347860306501, 0.004003145266324282, 0.0038846011739224195, 0.003425280097872019, 0.003247827058658004, 0.0030909136403352022, 0.002921846928074956, 0.00261080265045166, 0.002436254872009158, 0.002355207223445177, 0.00227785250172019, 0.002089777495712042, 0.0019752520602196455, 0.0018270370783284307, 0.0016636053333058953, 0.0013744860189035535]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,15,value,1x8x1559x64,float16,1596416,64,12472,46,54,62,0.10132851451635361,0.21527813374996185,"[0.10132851451635361, 0.04387221857905388, 0.03536331653594971, 0.03471408411860466, 0.03260684385895729, 0.031032539904117584, 0.029205890372395515, 0.02773306891322136, 0.026631342247128487, 0.0257967971265316, 0.023777032271027565, 0.0228976272046566, 0.022659186273813248, 0.021817732602357864, 0.021036339923739433, 0.020295189693570137, 0.01975993439555168, 0.01906716264784336, 0.017786851152777672, 0.01713273487985134, 0.01685636304318905, 0.01641245000064373, 0.015880906954407692, 0.01538775023072958, 0.015163381583988667, 0.014697679318487644, 0.01434068288654089, 0.013822631910443306, 0.013124337419867516, 0.01257802452892065, 0.012145125307142735, 0.011569470167160034, 0.011357894167304039, 0.011197812855243683, 0.010873974300920963, 0.010643692687153816, 0.01035522110760212, 0.010012812912464142, 0.009654438123106956, 0.009439488872885704, 0.009027738124132156, 0.008660692721605301, 0.008527264930307865, 0.008259706199169159, 0.008083032444119453, 0.00801929272711277, 0.007333100773394108, 0.007018896751105785, 0.0068584103137254715, 0.006786680314689875, 0.006581219378858805, 0.006267965771257877, 0.005970600061118603, 0.005792566575109959, 0.005631586536765099, 0.005614263471215963, 0.005322255659848452, 0.004896507132798433, 0.004766561556607485, 0.004675994627177715, 0.004239361733198166, 0.004034773912280798, 0.0038794386200606823, 0.0037235694471746683]"
data/cache_samples/short_407tok_20260427_233254,short,407,0,key,1x8x407x64,float16,416768,64,3256,33,41,56,0.16885603964328766,0.47869402170181274,"[0.16885603964328766, 0.14338535070419312, 0.11197818070650101, 0.054474469274282455, 0.04969022795557976, 0.029968515038490295, 0.025346584618091583, 0.023352978751063347, 0.02307017892599106, 0.017064038664102554, 0.015773911029100418, 0.015292573720216751, 0.014335467480123043, 0.014076058752834797, 0.01347642857581377, 0.01272460725158453, 0.012234918773174286, 0.01203193236142397, 0.011443409137427807, 0.010942668654024601, 0.01058023888617754, 0.010358673520386219, 0.010227736085653305, 0.010005144402384758, 0.009960977360606194, 0.009851692244410515, 0.009834612719714642, 0.009479696862399578, 0.009169751778244972, 0.009001802653074265, 0.00889566633850336, 0.008628789335489273, 0.008509197272360325, 0.008233895525336266, 0.007168828975409269, 0.007038920186460018, 0.006230366416275501, 0.00565696507692337, 0.005308728665113449, 0.0045428043231368065, 0.004311928525567055, 0.0036553209647536278, 0.003414842998608947, 0.0031944012735038996, 0.0030279820784926414, 0.0028912671841681004, 0.0027287942357361317, 0.0025738184340298176, 0.002466135658323765, 0.0022851377725601196, 0.002227546414360404, 0.002028315095230937, 0.001953260274603963, 0.0018205941887572408, 0.0017783816438168287, 0.001644222647882998, 0.001546429586596787, 0.001471657888032496, 0.0014254944398999214, 0.0012977119768038392, 0.0012467601336538792, 0.0010573862819001079, 0.0009939861483871937, 0.0007555725751444697]"
data/cache_samples/short_407tok_20260427_233254,short,407,0,value,1x8x407x64,float16,416768,64,3256,45,53,61,0.12353195995092392,0.2600236237049103,"[0.12353195995092392, 0.0503816232085228, 0.0464177280664444, 0.03969230875372887, 0.03216841071844101, 0.029587766155600548, 0.02805873192846775, 0.02586594596505165, 0.02391735091805458, 0.023218726739287376, 0.022883115336298943, 0.021668139845132828, 0.02127286046743393, 0.019999312236905098, 0.01979864202439785, 0.019301291555166245, 0.018376031890511513, 0.01812143810093403, 0.017647085711359978, 0.01683642901480198, 0.016714241355657578, 0.015167738310992718, 0.015093670226633549, 0.01482337061315775, 0.013832329772412777, 0.013535757549107075, 0.013154693879187107, 0.012889682315289974, 0.012653736397624016, 0.011997934430837631, 0.011474092490971088, 0.010953406803309917, 0.010726649314165115, 0.010671326890587807, 0.010491186752915382, 0.010191841050982475, 0.00990962702780962, 0.009583289735019207, 0.009208482690155506, 0.009035727009177208, 0.008452030830085278, 0.008237444795668125, 0.007926356978714466, 0.007897025905549526, 0.007371922489255667, 0.007332120090723038, 0.00711867306381464, 0.006883739028126001, 0.006591780576854944, 0.006347288843244314, 0.00609162449836731, 0.005923221819102764, 0.005636317655444145, 0.0054482351988554, 0.005285291466861963, 0.004997665528208017, 0.004695434123277664, 0.004534740000963211, 0.004222450312227011, 0.004166520666331053, 0.0040541039779782295, 0.003582739271223545, 0.003444822272285819, 0.002904817694798112]"
data/cache_samples/short_407tok_20260427_233254,short,407,1,key,1x8x407x64,float16,416768,64,3256,34,44,58,0.1574653685092926,0.38885393738746643,"[0.1574653685092926, 0.10945523530244827, 0.06725215166807175, 0.054681193083524704, 0.04397987201809883, 0.04044594243168831, 0.03769274055957794, 0.037458404898643494, 0.025861846283078194, 0.01755473017692566, 0.017420927062630653, 0.01686159335076809, 0.016110312193632126, 0.01602010987699032, 0.015761103481054306, 0.014992817305028439, 0.014829005114734173, 0.014721361920237541, 0.014435602352023125, 0.014316031709313393, 0.014173762872815132, 0.014065820723772049, 0.013808068819344044, 0.013659738004207611, 0.013504154048860073, 0.013314008712768555, 0.012981967069208622, 0.01201664563268423, 0.011116692796349525, 0.010103629902005196, 0.008282450027763844, 0.007460121065378189, 0.007033374160528183, 0.0062943510711193085, 0.00593856256455183, 0.005655994173139334, 0.0053978911601006985, 0.005142804700881243, 0.004828863311558962, 0.004655344411730766, 0.004185384139418602, 0.004018350038677454, 0.0038942189421504736, 0.0038457964546978474, 0.0035140628460794687, 0.0033745828550308943, 0.00330870458856225, 0.00315644103102386, 0.00306322262622416, 0.002869103103876114, 0.002796661341562867, 0.0026722734328359365, 0.002636925783008337, 0.002416683593764901, 0.002308360068127513, 0.0021330511663109064, 0.0020708413794636726, 0.0020097410306334496, 0.0016786413034424186, 0.001624266617000103, 0.0015872803051024675, 0.001440559164620936, 0.0013505651149898767, 0.0012936601415276527]"
